id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2010689,2022-12-28,Crimson Soul's  Andy 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.0,2.5,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,14.5,11.0,13.0,12.0,curled,14.5,13.0,blue,deep,normal,normal,longhair,satin,honey,,classic tabby,mink,False,True,True,False,False,0,0,,94.99,91.99,81.60,0.00,99.97,50.00
2006128,2022-12-28,Crimson Soul's Alvin 4,"Crimson Soul , Now and Forever (#57026)",0,100,53,male,Big Ben,8,27.0,2.5,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,14.5,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,champagne,,ticked tabby,mink,False,True,True,False,False,0,0,,94.99,93.99,87.80,0.00,99.98,50.00
2012799,2022-12-28,Fawn's Popcorn & Cranberries,Fawn's Cattery of Mixies (#93143),0,200,22,male,mixed breed,8,27.0,4.5,-7.0,0.5,1.5,-3.5,-6.0,2,2,0,0,0,16.5,10.0,12.5,15.5,folded,15.5,12.0,blue,deep,normal,normal,shorthair,LaPerm,seal,,ticked tabby,point,False,False,False,False,False,0,0,,99.99,99.99,99.99,56.00,97.81,50.00
2009778,2022-12-28,#2009778,feuerfliege  (#140257),0,200,36,male,Lorem Longhair,8,27.0,0.0,-6.5,-3.0,-2.0,-7.5,-3.0,2,2,0,0,1,12.0,10.5,9.0,14.0,curled,11.5,15.0,bronze,deep,normal,short (Munchkin),longhair,rex II,red,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,80.99,0.00,27.00,78.86,50.00
2008698,2022-12-28,#2008698,Rescue Shelter,200,0,42,male,mixed breed,8,27.0,2.0,-5.0,0.0,-2.5,-6.0,-6.5,3,0,0,1,1,14.0,12.0,12.0,12.5,straight,13.0,11.5,grey-green,medium,short (bobtail),short (Munchkin),shorthair,,natural,bicolor,ticked tabby,mink,False,False,False,True,False,0,0,,99.99,47.99,68.99,54.00,99.99,74.00
2005947,2022-12-28,Pyle E7 G188,Applefields (#86329),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,blue,deep,normal,normal,longhair,,seal,,,point,False,False,False,False,False,0,0,,99.99,90.99,0.00,9.00,99.59,50.00
2005950,2022-12-28,Tyndal E7 G188,Russaria  (#86279),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,blue,deep,normal,normal,longhair,,seal,,,point,False,False,False,False,False,0,0,,99.99,97.99,0.00,9.00,99.59,50.00
2005942,2022-12-28,Lenny E7 G188,Applefields (#86329),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,blue,deep,normal,normal,longhair,,seal,,,point,False,False,False,False,False,0,0,,99.99,87.15,0.00,12.00,99.59,50.00
2005949,2022-12-28,Caspian E7 G188,Russaria  (#86279),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,blue,deep,normal,normal,longhair,,seal,,,point,False,False,False,False,True,0,0,,99.99,86.50,0.00,9.00,99.59,50.00
2005945,2022-12-28,Jordan E7 G188,Applefields (#86329),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,blue,deep,normal,normal,longhair,,seal,,,point,False,False,False,False,True,0,0,,99.99,95.99,0.00,9.00,99.59,50.00
2005944,2022-12-28,Nike E7 G188,Applefields (#86329),0,250,53,male,Excalibur,8,27.0,3.5,-1.5,0.5,-4.0,-4.5,-9.0,2,2,0,0,0,15.5,15.5,12.5,11.0,straight,14.5,9.0,hazel,deep,normal,normal,longhair,,cinnamon,,,,False,False,False,False,True,0,0,,99.99,95.99,0.00,12.00,99.59,50.00
2005202,2022-12-28,#2005202,Pizza_Kitties - Sales (#88179),50,0,57,male,mixed breed,9,27.0,2.5,-5.5,-2.0,-1.5,-5.0,-5.5,2,2,0,0,1,14.5,11.5,10.0,13.5,straight,14.0,12.5,blue,deep,normal,short (Munchkin),longhair,,chocolate,harlequin,,point,False,False,False,False,True,0,0,,99.99,93.49,0.00,42.00,99.68,50.00
2010237,2022-12-28,Regional Champion #ℂ✩ King Thrushbeard 7 M 》ECB,Chant's ℂ✩ 𝔼nchanting 𝔼legance (#18850),0,100,35,male,Chat de Bavier,9,27.0,3.0,-1.0,1.5,0.0,-7.5,-8.0,2,2,0,1,1,15.0,16.0,13.5,15.0,straight,11.5,10.0,coffee,deep,short (bobtail),short (Munchkin),longhair,LaPerm rex III,blue,harlequin,classic tabby,,False,False,False,True,False,1840,0,,99.99,99.99,99.99,99.99,99.66,50.00
2010630,2022-12-28,National Champion #ℂ✩ Elroy the King 7 M 》EBR *,Chant's ℂ✩ 𝔼nchanting 𝔼legance (#18850),0,200,33,male,Ragbob,9,27.0,-4.5,-1.5,0.5,-3.5,-6.5,-5.5,2,2,0,1,0,7.5,15.5,12.5,11.5,straight,12.5,12.5,grey-green,deep,short (bobtail),normal,longhair,,champagne,bicolor,,,False,False,False,False,True,5380,0,,99.99,99.99,99.99,99.99,98.68,50.00
2015029,2022-12-28,#2015029,Pizza_Kitties - Sales (#88179),800,0,13,male,Cander Kitten,9,27.0,1.0,-5.0,-2.0,-2.0,-5.0,-6.0,3,2,0,0,1,13.0,12.0,10.0,13.0,straight,14.0,12.0,grey-green/deep blue odd-eyed,medium,normal,short (Munchkin),longhair,wirehair,champagne,harlequin,spotted tabby,mink,False,False,False,True,False,0,0,,99.99,98.99,0.00,55.00,99.90,50.00
2009552,2022-12-28,#Benito,Moooooooooooooooth :( (#222219),0,1,37,male,Big Ben,7,27.5,2.5,-6.0,0.0,-4.5,-4.5,-6.0,2,2,0,0,0,14.5,11.0,12.0,11.5,curled,14.5,12.0,blue,deep,normal,normal,longhair,satin,blue,mitted,,mink,False,True,False,False,False,0,0,,94.99,84.84,0.00,9.00,82.90,50.00
2014658,2022-12-28,#Pine Frost,Billy Shade (#268452),15,0,15,male,mixed breed,7,27.5,-3.0,-5.5,-0.5,0.0,-5.0,-9.5,2,2,0,0,0,9.0,11.5,11.5,15.0,straight,14.0,8.5,grey-green,deep,normal,normal,shorthair,LaPerm,red,,mackerel tabby,,False,False,False,True,False,0,0,,99.99,99.99,83.70,71.20,54.80,50.00
2009477,2022-12-28,#⊱Ƥ⊰ Iced Flame of Fate (C),Pine's Cattery  (#174666),0,20,37,male,mixed breed,7,27.5,1.0,-5.0,0.0,-4.0,-7.5,-6.0,2,2,0,0,0,13.0,12.0,12.0,12.0,folded,11.5,12.0,hazel,deep,normal,normal,shorthair,LaPerm wirehair,red,bicolor,,,False,False,False,False,False,0,0,,84.99,87.37,3.00,64.00,95.93,50.00
2016761,2022-12-28,#World Solitude the Idle (Stray),FireFlower - Chatières and Rares (#136286),100,0,25,male,mixed breed,7,27.5,-3.5,-7.0,-2.0,-5.5,-4.0,-3.5,2,0,0,0,0,8.5,10.0,10.0,9.5,straight,15.0,14.5,orange,deep,normal,normal,shorthair,,black,,,,False,False,False,True,False,0,0,,99.99,99.99,57.00,18.00,14.96,48.00
2016681,2022-12-28,#2016681 New Stray,Rescue Shelter,200,0,7,male,mixed breed,7,27.5,1.0,-3.0,3.0,-7.0,-1.5,-9.0,3,0,0,0,0,13.0,14.0,15.0,8.0,straight,17.5,9.0,orange,medium,normal,normal,shorthair,,chocolate,bicolor,mackerel tabby,,False,True,False,False,False,0,0,,99.99,99.99,78.00,39.00,29.99,50.00
2010208,2022-12-28,#2010208 ] 5,Evergreen | European Dilutes & Longhairs (#48897),0,1000,35,male,European Shorthair,7,27.5,-2.0,-4.0,-3.5,-3.5,-4.5,-8.0,2,0,0,0,0,10.0,13.0,8.5,11.5,straight,14.5,10.0,grey-green,deep,normal,normal,shorthair,,red,,,,False,True,True,False,False,0,0,,79.99,95.99,35.00,35.00,97.87,50.00
2014122,2022-12-28,#Brycen,Moooooooooooooooth :( (#222219),0,1,16,male,Big Ben,8,27.5,3.0,-6.0,0.5,-3.0,-4.5,-5.5,3,2,0,0,0,15.0,11.0,12.5,12.0,straight,14.5,12.5,blue,medium,normal,normal,longhair,,blue,,spotted tabby,point,False,False,False,False,False,0,0,,94.99,83.85,0.00,10.00,84.95,50.00
2009548,2022-12-28,#Baxter,Moooooooooooooooth :( (#222219),0,1,37,male,Big Ben,8,27.5,3.0,-6.0,0.5,-3.5,-4.5,-6.0,2,2,0,0,0,15.0,11.0,12.5,12.5,folded,14.5,12.0,blue,deep,normal,normal,longhair,,fawn,,,mink,False,False,False,False,False,0,0,,94.99,81.14,0.00,7.00,91.90,50.00
2014892,2022-12-28,#Harar Placido ,Winter35 - Ragbob cattery (#2) (#208130),1,0,54,male,mixed breed,8,27.5,-3.0,-8.5,-0.5,1.0,-2.5,-8.0,2,2,0,0,0,9.0,8.5,11.5,16.0,straight,16.5,10.0,aqua,deep,normal,normal,shorthair,wirehair,red,,mackerel tabby,,False,False,False,False,False,0,0,,74.99,96.99,43.00,42.00,43.99,50.00
2006228,2022-12-28,#2006228,Mocha116 (#222196),0,5,52,male,mixed breed,8,27.5,0.5,-6.0,-3.5,-1.5,-3.5,-8.5,3,0,0,0,1,12.5,11.0,8.5,13.5,straight,15.5,9.5,coffee,medium,normal,short (Munchkin),shorthair,,black,bicolor,,,False,False,False,False,True,0,0,,89.99,66.82,0.00,61.00,81.83,60.00
2014623,2022-12-28,OS Christmas,Blue O’Sean 2 (#221737),0,10,15,male,mixed breed,8,27.5,-2.0,-6.5,0.5,-3.5,-6.0,-5.0,2,2,0,0,0,10.0,10.5,12.5,11.5,straight,13.0,13.0,bronze,deep,normal,normal,shorthair,LaPerm,chocolate,,mackerel tabby,,False,True,True,False,False,0,0,,99.99,99.99,0.00,57.00,99.85,50.00
2006219,2022-12-28,#2006219,Mocha116 (#222196),0,20,52,male,Risadinha,8,27.5,-1.5,-5.5,-3.5,-4.5,-5.0,-3.5,2,2,0,0,0,10.5,11.5,8.5,11.5,folded,14.0,14.5,grey-brown,deep,normal,normal,shorthair,LaPerm rex III wirehair,red,mitted,mackerel tabby,,False,False,False,False,False,0,0,,89.99,76.49,19.00,45.00,51.83,50.00
2003702,2022-12-28,#{𝕄𝕠𝕔𝕙𝕒} Felis East's Dream,Mocha116 (#222196),0,20,64,male,Norwegian Yggdrasil,8,27.5,-3.5,-2.5,-1.0,-3.5,-6.0,-7.0,2,2,0,0,0,8.5,14.5,11.0,11.5,straight,13.0,11.0,bronze,deep,normal,normal,longhair,,cinnamon,,ticked tabby,,False,False,False,True,False,0,0,,89.99,79.24,0.00,33.00,98.74,50.00
2012516,2022-12-28,|EO| Tassam Bogi,|EO|²� Projects and Sales (#97607),50,0,55,male,mixed breed,8,27.5,2.5,-4.5,1.5,-4.5,-4.5,-6.0,3,0,0,1,0,14.5,12.5,13.5,10.5,straight,14.5,12.0,aqua,pale,none (tailless),normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,54.99,84.99,81.70,25.00,18.34,48.00
2015468,2022-12-28,#2015468,Rahkali (#269527),100,0,10,male,mixed breed,8,27.5,-0.5,-4.0,-0.5,-5.0,-8.0,-5.5,2,2,0,0,0,11.5,13.0,11.5,10.0,straight,11.0,12.5,hazel,deep,normal,normal,longhair,,black,bicolor,classic tabby,,False,False,False,True,False,0,0,,94.99,99.99,25.40,24.00,99.95,50.00
2012544,2022-12-28,Crimson Soul's Adrian 4,"Crimson Soul , Now and Forever (#57026)",0,100,23,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,honey,,ticked tabby,mink,False,False,False,True,False,0,0,,94.99,99.99,86.79,0.00,99.98,50.00
2012558,2022-12-28,Crimson Soul's  August 4,"Crimson Soul , Now and Forever (#57026)",0,100,23,male,Big Ben,8,27.5,2.5,-6.0,1.0,-4.5,-4.5,-5.0,2,2,0,0,0,14.5,11.0,13.0,11.5,folded,14.5,13.0,grey-green,deep,normal,normal,longhair,LaPerm satin,cinnamon,bicolor,spotted tabby,,False,True,True,False,False,0,0,,94.99,91.99,86.79,0.00,99.98,50.00
2010868,2022-12-28,SleepyAlvin,HiHopes Ranch (#167708),1000,100,31,male,Big Ben,8,27.5,2.5,-6.0,1.0,-3.5,-5.0,-5.5,2,2,0,0,0,14.5,11.0,13.0,12.5,curled,14.0,12.5,blue,deep,normal,normal,longhair,satin,red,,ticked tabby,mink,False,True,False,False,False,0,0,,84.99,36.62,0.00,16.00,99.99,79.00
2010699,2022-12-28,Crimson Soul's  Kalle 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,honey,,mackerel tabby,mink,False,True,True,False,False,0,0,,94.99,93.99,81.60,0.00,99.97,50.00
2010686,2022-12-28,Crimson Soul's  Antonov 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,curled,14.5,13.0,grey-green,deep,normal,normal,longhair,LaPerm satin,cinnamon,,mackerel tabby,,False,True,True,False,False,0,0,,94.99,96.99,85.80,0.00,99.98,50.00
2010697,2022-12-28,Crimson Soul's Karsten 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,cinnamon,,mackerel tabby,point,False,True,True,False,False,0,0,,94.99,96.99,81.60,0.00,99.97,50.00
2010695,2022-12-28,Crimson Soul's  Willy 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,2.5,-6.0,1.0,-4.0,-4.5,-5.5,2,2,0,0,0,14.5,11.0,13.0,12.0,folded,14.5,12.5,blue,deep,normal,normal,longhair,satin,seal,,mackerel tabby,point,False,False,False,False,False,0,0,,94.99,92.99,81.60,0.00,99.97,50.00
2010687,2022-12-28,Crimson Soul's  Katir 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,LaPerm satin,honey,,,mink,False,True,True,False,True,0,0,,94.99,92.99,81.60,0.00,99.97,50.00
2010707,2022-12-28,Crimson Soul's Jens 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,honey,,mackerel tabby,mink,False,True,True,False,False,0,0,,94.99,89.99,85.80,0.00,99.98,50.00
2010709,2022-12-28,Crimson Soul's  Thorsten 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,3.0,-6.0,1.0,-4.0,-4.5,-5.0,2,2,0,0,0,15.0,11.0,13.0,12.0,folded,14.5,13.0,blue,deep,normal,normal,longhair,satin,honey,,,mink,False,True,True,False,True,0,0,,94.99,86.99,85.80,0.00,99.98,50.00
2010706,2022-12-28,Crimson Soul's Pedro 4,"Crimson Soul , Now and Forever (#57026)",0,100,33,male,Big Ben,8,27.5,2.5,-6.0,1.0,-4.0,-4.5,-5.5,2,2,0,0,0,14.5,11.0,13.0,12.0,folded,14.5,12.5,blue,deep,normal,normal,longhair,satin,chocolate,,ticked tabby,point,False,False,False,False,False,0,0,,94.99,99.99,85.80,0.00,99.98,50.00
2011754,2022-12-28,#2011754,Rescue Shelter,200,0,28,male,mixed breed,8,27.5,-4.5,-2.5,0.5,-4.0,-5.5,-6.5,2,2,0,0,0,7.5,14.5,12.5,11.0,straight,13.5,11.5,blue,deep,normal,normal,longhair,,seal,bicolor,,point,False,False,False,False,False,0,0,,99.99,50.96,0.00,38.00,99.99,72.00
2009480,2022-12-28,Harp,Rescue Shelter,200,0,37,male,mixed breed,8,27.5,1.0,-4.5,-0.5,-4.0,-7.5,-6.0,2,2,0,0,0,13.0,12.5,11.5,12.0,folded,11.5,12.0,green,deep,normal,normal,shorthair,LaPerm,black,bicolor,,,False,False,False,True,False,0,0,,99.99,22.37,8.00,64.00,98.00,75.00
2013605,2022-12-28,Regional Champion #Sky's Silver Flare,Sky Cat Jazz House Project (#136002),9999,0,20,male,Charleston Red,8,27.5,3.5,-6.0,1.0,1.0,-5.5,-6.5,2,2,0,0,0,15.5,11.0,13.0,15.0,curled,13.5,11.5,grey-green,deep,normal,normal,longhair,,red,,mackerel tabby,,False,False,False,True,False,1220,0,,99.99,99.99,99.99,99.99,99.99,50.00
2014256,2022-12-28,Grand Champion #Kuril'skij Kohaku 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,15,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,red,,classic tabby,,False,False,False,True,False,680,0,,99.99,99.99,95.99,52.00,99.97,50.00
2014260,2022-12-28,Grand Champion #Kuril'skij Neko 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,15,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,cream,bicolor,,,False,False,False,True,False,660,0,,99.99,99.99,95.99,50.00,99.97,50.00
2012755,2022-12-28,Grand Regional Champion #Kuril'skij Gachapon 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,22,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,blue,mitted,spotted tabby,,False,False,False,True,False,2030,0,,99.99,99.99,95.99,51.00,98.98,50.00
2012756,2022-12-28,Regional Champion #Kuril'skij Gokaido 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,22,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,cream,,spotted tabby,,False,False,False,True,False,1230,0,,99.99,99.99,95.99,51.00,98.88,50.00
2011191,2022-12-28,Grand Regional Champion #Kuril'skij Eikaiwa 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,29,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,cream,bicolor,spotted tabby,,False,False,False,False,False,2470,0,,99.99,99.99,95.99,49.00,97.31,50.00
2009713,2022-12-28,Grand Regional Champion #Kuril'skij Daisuke 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,36,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,blue,bicolor,spotted tabby,,False,False,False,False,False,3440,0,,99.99,99.99,95.99,50.00,98.25,50.00
2006461,2022-12-28,Grand Regional Champion #Kuril'skij Aoi 7 EX! Deep yellow eyes!!!,Isa&Neo ~ Home of the Kurilian Bobtail ~ (#85299),0,10,50,male,Kurilian Bobtail,9,27.5,-3.0,-4.0,-0.5,-4.0,-3.0,-8.0,2,2,0,1,0,9.0,13.0,11.5,11.0,straight,16.0,10.0,yellow,deep,short (bobtail),normal,longhair,,cream,bicolor,spotted tabby,,False,False,False,True,False,3610,0,,99.99,99.99,95.99,48.00,98.08,50.00
2008059,2022-12-28,#2008059 [7 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,43,male,Dane Cat,9,27.5,2.5,-5.0,-3.5,-0.5,-4.5,-6.5,2,2,0,1,0,14.5,12.0,8.5,14.5,straight,14.5,11.5,grey-brown,deep,short (bobtail),normal,longhair,satin,cinnamon,harlequin,,,False,False,False,False,False,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2006718,2022-12-28,Fawn's Ali Fantasyhunter,Fawn's Cattery of Mixies (#93143),0,200,50,male,Aurora,9,27.5,-0.5,-6.0,-2.0,-1.0,-4.0,-8.0,3,2,0,1,0,11.5,11.0,10.0,14.0,straight,15.0,10.0,blue,medium,none (tailless),normal,shorthair,wirehair,red,bicolor,,mink,False,False,False,False,False,0,0,,99.99,99.99,99.99,34.00,94.58,50.00
2012869,2022-12-28,*K* Rainy Feivel Dance 8/9,*Kindiado's Kattery* - Minipuffs (#87555),0,50,22,male,mixed breed,10,27.5,-0.5,-5.5,-0.5,-5.5,-5.5,-4.0,2,2,0,1,1,11.5,11.5,11.5,10.5,folded,13.5,14.0,blue,deep,short (bobtail),short (Munchkin),longhair,satin,cinnamon,mitted,spotted tabby,point,False,True,False,False,False,0,0,,99.99,99.99,97.99,0.00,99.94,50.00
2006766,2022-12-28,*K* Joshua of Adriel Lena 4ex,*Kindiado's Kattery* - Minipuffs (#87555),0,400,50,male,Minipuff,10,27.5,-1.5,-5.5,-1.0,-5.0,-4.5,-4.0,2,2,0,1,1,10.5,11.5,11.0,11.0,folded,14.5,14.0,aqua,deep,short (bobtail),short (Munchkin),longhair,,red,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,94.99,97.99,0.00,99.94,50.00
2006758,2022-12-28,*K* Hunter of Silver Daenerys 5ex,*Kindiado's Kattery* - Minipuffs (#87555),0,500,50,male,Minipuff,10,27.5,-0.5,-5.5,-1.0,-5.5,-5.0,-4.0,2,2,0,1,1,11.5,11.5,11.0,10.5,folded,14.0,14.0,blue,deep,short (bobtail),short (Munchkin),longhair,,blue,bicolor,mackerel tabby,mink,False,False,False,False,False,0,0,,99.99,99.99,97.99,4.70,99.94,50.00
2012047,2022-12-28,#⊱Ƥ⊰ Spartan Juniper,Pine's Cattery  (#174666),0,25,26,male,mixed breed,6,28.0,3.5,-9.5,-3.5,0.0,-7.5,-2.0,2,0,0,0,0,15.5,7.5,8.5,15.0,straight,11.5,16.0,blue,deep,normal,normal,shorthair,,white,,,,False,False,False,False,False,0,0,,84.99,80.06,0.00,59.00,95.96,50.00
2010656,2022-12-28,#Red River,Billy Shade (#268452),10,0,33,male,mixed breed,7,28.0,-1.0,-6.0,0.0,-7.0,-4.5,-5.5,2,2,0,0,0,11.0,11.0,12.0,8.0,straight,14.5,12.5,coffee,deep,normal,normal,shorthair,LaPerm,red,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,99.99,75.20,58.30,50.00
2014992,2022-12-28,#2014992,Pine's Cattery  (#174666),25,0,13,male,mixed breed,7,28.0,0.0,-5.0,-2.0,-3.5,-6.0,-6.5,3,2,0,0,0,12.0,12.0,10.0,12.5,folded,13.0,11.5,bronze-olive,pale,normal,normal,shorthair,LaPerm rex III,chocolate,bicolor,ticked tabby,,False,False,False,False,False,0,0,,84.99,90.91,0.00,62.00,99.97,50.00
2006013,2022-12-28,#X-ray (CH),Pine's Cattery  (#174666),0,25,55,male,mixed breed,7,28.0,1.0,-9.0,1.0,-3.5,-8.5,-3.0,2,0,0,0,0,13.0,8.0,13.0,12.5,folded,10.5,15.0,brown,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,,84.99,90.99,17.00,88.00,51.91,50.00
2010077,2022-12-28,#2010077,CCeline's Mew (#171351),50,0,36,male,mixed breed,7,28.0,4.0,-8.0,-1.0,-1.0,-7.0,-4.0,3,0,0,0,0,16.0,9.0,11.0,14.0,straight,12.0,14.0,grey-green,medium,normal,normal,shorthair,,natural,bicolor,mackerel tabby,mink,False,False,False,True,False,0,0,,94.99,92.49,4.00,58.00,75.92,50.00
2008616,2022-12-28,National Champion #[Cat-Tea] Ocean {Ͼℙ 7ex},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,200,42,male,Purrple,7,28.0,2.0,-8.0,-2.0,-2.0,-7.0,-5.0,2,0,0,0,0,14.0,9.0,10.0,13.0,straight,12.0,13.0,hazel,deep,normal,normal,shorthair,satin,lilac,,ticked tabby,,False,False,False,True,False,5140,0,,99.99,99.99,86.99,23.40,98.63,50.00
2005872,2022-12-28,Grand Regional Champion #[Cat-Tea] Mitsu {Ͼℙ 7ex},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,200,54,male,Purrple,7,28.0,2.0,-8.0,-2.0,-2.0,-7.0,-5.0,2,0,0,0,0,14.0,9.0,10.0,13.0,straight,12.0,13.0,grey-green,deep,normal,normal,shorthair,satin,platinum,,ticked tabby,,False,False,False,True,False,2500,0,,99.99,99.99,66.99,19.80,97.27,50.00
2004743,2022-12-28,Grand Regional Champion #[Cat-Tea] Leaniun {Ͼℙ 7ex},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,200,57,male,Purrple,7,28.0,2.0,-8.0,-2.0,-2.0,-7.0,-5.0,2,0,0,0,0,14.0,9.0,10.0,13.0,straight,12.0,13.0,hazel,deep,normal,normal,shorthair,satin,lilac,,classic tabby,,False,False,False,True,False,3390,0,,99.99,99.99,68.99,20.00,98.14,50.00
2002208,2022-12-28,International Champion #[Cat-Tea] Joryn {Ͼℙ 7ex},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,225,70,male,Purrple,7,28.0,2.0,-8.0,-2.0,-2.0,-7.0,-5.0,2,0,0,0,0,14.0,9.0,10.0,13.0,straight,12.0,13.0,blue,deep,normal,normal,shorthair,satin,platinum,,ticked tabby,,False,False,False,True,False,11300,0,,99.99,99.99,83.99,21.00,97.48,50.00
